date;ip;bgp_dbp;bgp_lift;nb_occurrences_dbp;nb_occurrences_lift;rank_dbp;rank_lift;precision;recall
2015-10-30T03-00-00;312798d8937f569c17b523faa79cb186;[(rdflib.term.Variable('cba7e097ee9a17451ca452d4c1c84b7cb9a7f95ef515edae19277f0bca1261def2'), rdflib.term.URIRef('http://www.w3.org/2000/01/rdf-schema#label'), rdflib.term.Variable('cb0')), (rdflib.term.Variable('cba7e097ee9a17451ca452d4c1c84b7cb9a7f95ef515edae19277f0bca1261def2'), rdflib.term.URIRef('http://www.w3.org/2000/01/rdf-schema#label'), rdflib.term.Literal('Anton Tchekov'))];[(rdflib.term.Variable('cb824e064b74b9af5fc4656df6af263c357066d63acb49cbec50f82612d3ee6bc8'), rdflib.term.Variable('cbdcc785165c6e04760c5808e9dbff50098e1843e7b2bb8421032a0e40735d99d1'), rdflib.term.Variable('cb3747e4a8cd6c1ecfaa5f3e4c7b3d2ac1751aa8b1e1fc0c2703a2dd0777b4ac1b'))];1;1;1;1;0.0;0.0
2015-10-30T03-00-00;312798d8937f569c17b523faa79cb186;[(rdflib.term.Variable('cba7e097ee9a17451ca452d4c1c84b7cb9a7f95ef515edae19277f0bca1261def2'), rdflib.term.URIRef('http://www.w3.org/2000/01/rdf-schema#label'), rdflib.term.Variable('cb0')), (rdflib.term.Variable('cba7e097ee9a17451ca452d4c1c84b7cb9a7f95ef515edae19277f0bca1261def2'), rdflib.term.URIRef('http://www.w3.org/2000/01/rdf-schema#label'), rdflib.term.Literal('Anton Tchekov'))];[(rdflib.term.Variable('cb120ced5477bc754cb5bcd08d2d0ac56d96005589b4cdc1e2c5de951cf6860612e'), rdflib.term.URIRef('http://www.w3.org/2000/01/rdf-schema#label'), rdflib.term.Variable('cb14d06bd193d2dee8c1371e1db0e7fd4e29c83e8c3f105de4c940b776f8708586a')), (rdflib.term.Variable('cb120ced5477bc754cb5bcd08d2d0ac56d96005589b4cdc1e2c5de951cf6860612e'), rdflib.term.URIRef('http://www.w3.org/2000/01/rdf-schema#label'), rdflib.term.Variable('cb78935edf16cfd79d3332886982e477df9ae7e0eb3a40bebbb9d111009af4ad35'))];1;1;1;1;0.0;0.0
2015-10-30T03-00-00;312798d8937f569c17b523faa79cb186;[(rdflib.term.Variable('cba7e097ee9a17451ca452d4c1c84b7cb9a7f95ef515edae19277f0bca1261def2'), rdflib.term.URIRef('http://www.w3.org/2000/01/rdf-schema#label'), rdflib.term.Variable('cb0')), (rdflib.term.Variable('cba7e097ee9a17451ca452d4c1c84b7cb9a7f95ef515edae19277f0bca1261def2'), rdflib.term.URIRef('http://www.w3.org/2000/01/rdf-schema#label'), rdflib.term.Literal('Anton Tchekov'))];[(rdflib.term.Variable('cb824e064b74b9af5fc4656df6af263c357066d63acb49cbec50f82612d3ee6bc8'), rdflib.term.URIRef('http://www.w3.org/2000/01/rdf-schema#label'), rdflib.term.Variable('cb3747e4a8cd6c1ecfaa5f3e4c7b3d2ac1751aa8b1e1fc0c2703a2dd0777b4ac1b'))];1;1;1;1;0.0;0.0
